player_id,player_name,position,TD_2018,TD_2019,TD_2020,TD_2021,TD_2022,TD_2023,TD_2024,avg_yds_after_catch_2018,avg_yds_after_catch_2019,avg_yds_after_catch_2020,avg_yds_after_catch_2021,avg_yds_after_catch_2022,avg_yds_after_catch_2023,avg_yds_after_catch_2024,avg_yds_per_carry_2018,avg_yds_per_carry_2019,avg_yds_per_carry_2020,avg_yds_per_carry_2021,avg_yds_per_carry_2022,avg_yds_per_carry_2023,avg_yds_per_carry_2024,completion_rate_2018,completion_rate_2019,completion_rate_2020,completion_rate_2021,completion_rate_2022,completion_rate_2023,completion_rate_2024,games_played_2018,games_played_2019,games_played_2020,games_played_2021,games_played_2022,games_played_2023,games_played_2024,receive_attempts_2018,receive_attempts_2019,receive_attempts_2020,receive_attempts_2021,receive_attempts_2022,receive_attempts_2023,receive_attempts_2024,rush_attempts_2018,rush_attempts_2019,rush_attempts_2020,rush_attempts_2021,rush_attempts_2022,rush_attempts_2023,rush_attempts_2024,team_2025,division,stadium_type,BYE,exp,pos_roster,avg_team_time_on_offense,strength_o_line,strength_of_schedule_calc,strength_of_qb,odd_run,odd_throw,games_played_total_career,avg_games_played_per_szn
00-0032935,J.Holton,WR,0.0,0.0,,,,,,,3.333333333333333,,,,,,,9.0,,,,,,,,,,,,,1.0,8.0,,,,,,1.0,15.0,,,,,,0.0,1.0,,,,,,PIT,AFC North,outdoor,7.0,3.0,WR,57.75,64.751114,0.4857698013415892,0.6038080854135796,0.3917749,0.6082251,9,4.5
00-0032940,D.Washington,RB,0.0,3.0,0.0,,,,,7.0,6.833333333333333,3.25,,,,,3.8333333333333335,3.583333333333333,2.3690476190476195,,,,,,,,,,,,8.0,16.0,4.0,,,,,1.0,41.0,5.0,,,,,30.0,108.0,15.5,,,,,KC,AFC West,outdoor,10.0,,,64.78947368421052,85.05137,0.5070791012619268,0.7000616712920136,0.32493907,0.6750609,32,10.666666666666666
00-0032945,D.Williams,WR,,1.0,,,,,,,3.4375,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,29.0,,,,,,,0.0,,,,,,BUF,AFC East,outdoor,6.0,3.0,WR,63.70588235294117,55.79249,0.4605743742285356,0.5556329040491936,0.40443215,0.5955679,5,5.0
00-0032950,C.Wentz,QB,21.0,28.0,21.0,28.0,12.0,3.0,0.0,9.0,,,,,,,2.735294117647059,3.9193548387096775,5.307692307692308,3.771929824561404,3.909090909090909,3.294117647058824,0.0,0.6957605985037406,0.6366612111292962,0.5743707093821511,0.624031007751938,0.6231884057971014,0.7083333333333334,0.631578947368421,11.0,17.0,12.0,17.0,8.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,62.0,52.0,57.0,22.0,17.0,3.0,KC,AFC West,outdoor,6.0,8.0,QB,61.4,56.569695,0.5115963929431422,,0.35667753,0.64332247,68,9.714285714285714
00-0032951,L.Treadwell,WR,1.0,1.0,2.0,1.0,0.0,0.0,,3.4285714285714284,6.333333333333333,2.1666666666666665,3.696969696969697,1.8333333333333333,0.0,,,,,,,,,,,,,,,,15.0,9.0,4.0,12.0,3.0,1.0,,53.0,16.0,7.0,51.0,10.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,,BAL,AFC North,outdoor,13.0,7.0,WR,62.47368421052632,52.56095,0.5421890639912474,0.616148124869055,0.42375737,0.5762426,44,7.333333333333333
00-0032959,C.Peake,WR,0.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,3.0,,,,,,,0.0,,,,,,,NYJ,AFC East,outdoor,11.0,2.0,WR,59.875,58.43902,0.5000147811317509,0.5613746157224417,0.39457202,0.605428,3,3.0
00-0032964,B.Marshall,RB,0.0,,,,,,,7.0,,,,,,,3.0,,,,,,,,,,,,,,4.0,,,,,,,6.0,,,,,,,3.0,,,,,,,WAS,NFC East,outdoor,4.0,2.0,RB,59.9375,48.97035,0.4762050653594771,0.5922288359788359,0.3806048,0.6193952,4,4.0
00-0032966,C.Coleman,WR,0.0,,,,,,,1.6,,,,,,,5.0,,,,,,,,,,,,,,6.0,,,,,,,8.0,,,,,,,1.0,,,,,,,NYG,NFC East,outdoor,9.0,2.0,WR,61.5625,49.3446,0.5164164624183006,0.3298611111111111,0.35228425,0.64771575,6,6.0
00-0032972,D.Booker,RB,1.0,0.0,3.0,3.0,,,,6.368421052631579,7.333333333333333,4.764705882352941,7.425,,,,5.382352941176471,4.5,4.548387096774194,4.089655172413793,,,,,,,,,,,16.0,6.0,15.0,16.0,,,,51.0,9.0,21.0,45.0,,,,34.0,2.0,93.0,145.0,,,,NYG,NFC East,outdoor,10.0,5.0,RB,61.294117647058826,64.325325,0.5276463939548988,0.5438604784890054,0.3637236,0.63627636,53,13.25
00-0032975,J.Williams,RB,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,12.8,5.75,9.0,5.428571428571429,,,0.0,4.795918367346939,5.0,4.647058823529412,4.108108108108108,-2.0,,,,,,,,,3.0,4.0,1.0,5.0,7.0,1.0,,1.0,5.0,4.0,6.0,10.0,1.0,,3.0,49.0,1.0,17.0,37.0,1.0,,WAS,NFC East,outdoor,14.0,7.0,RB,62.35294117647059,35.964767,0.4979744632631174,0.7082978118783745,0.30471697,0.695283,21,3.5
00-0032977,R.Higgins,WR,4.0,1.0,4.0,1.0,,,,3.743589743589744,2.25,2.409090909090909,1.7083333333333333,,,,,,,,,,,,,,,,,,13.0,6.0,14.0,12.0,,,,53.0,11.0,66.0,47.0,,,,0.0,0.0,0.0,0.0,,,,CLE,AFC North,outdoor,13.0,5.0,WR,61.35294117647059,41.977657,0.5000109847860713,0.6415692007797271,0.42473635,0.5752637,45,11.25
00-0032980,M.Johnson,WR,1.0,2.0,0.0,0.0,0.0,,,4.666666666666667,2.5294117647058822,3.5,10.555555555555555,3.6,,,-2.0,,,-1.0,,,,,,,,,,,4.0,8.0,8.0,7.0,6.0,,,8.0,33.0,28.0,19.0,23.0,,,1.0,0.0,0.0,2.0,0.0,,,NYG,NFC East,outdoor,9.0,6.0,WR,62.78947368421053,43.14891,0.5340883167671501,0.6638888888888889,0.4056999,0.5943001,33,6.6
00-0032986,J.Holtz,TE,,0.0,0.0,,,,,,11.285714285714286,,,,,,,,,,,,,,,,,,,,,5.0,1.0,,,,,,8.0,1.0,,,,,,0.0,0.0,,,,,CHI,NFC North,outdoor,11.0,4.0,TE,63.70588235294117,68.71866,0.4944252210688197,0.5053825179592051,0.3508772,0.64912283,6,3.0
00-0033006,J.Mickens,WR,,,0.0,0.0,,,,,,4.428571428571429,1.5,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,10.0,3.0,,,,,,0.0,0.0,,,,JAX,AFC South,outdoor,7.0,5.0,WR,60.23529411764706,73.20424,0.508349593707452,0.798172757475083,0.34570312,0.6542969,4,2.0
00-0033009,T.Boyd,WR,7.0,5.0,4.0,6.0,5.0,2.0,0.0,5.5,3.8666666666666663,4.430379746835443,5.2682926829268295,4.109375,4.164179104477612,4.846153846153846,1.5,5.75,9.8,8.333333333333334,,5.5,3.0,0.0,,0.5,1.0,1.0,0.0,0.0,14.0,16.0,15.0,20.0,19.0,17.0,15.0,108.0,148.0,110.0,114.0,89.0,98.0,57.0,2.0,4.0,5.0,3.0,0.0,2.0,1.0,TEN,AFC South,outdoor,5.0,8.0,WR,60.588235294117645,39.319504,0.5103836581072058,0.6357900565366905,0.40291262,0.5970874,116,16.571428571428573
00-0033025,J.Richard,RB,1.0,0.0,1.0,0.0,,,,7.338235294117647,6.555555555555555,5.105263157894737,5.769230769230769,,,,4.709090909090909,3.717948717948718,5.590909090909091,4.444444444444445,,,,,,,,,,,16.0,16.0,12.0,9.0,,,,81.0,43.0,23.0,16.0,,,,55.0,39.0,22.0,9.0,,,,LV,AFC West,indoor,8.0,5.0,RB,63.44444444444444,63.890923,0.5103952692187986,0.5860294117647059,0.34938705,0.65061295,53,13.25
00-0033040,T.Hill,WR,14.0,9.0,17.0,12.0,8.0,14.0,6.0,5.791666666666667,4.666666666666667,5.585585585585585,4.32089552238806,4.103174603174603,5.508064516129032,3.6049382716049374,8.130434782608695,3.4,8.058823529411764,9.4,4.111111111111111,2.5,6.625,,,,,,,,18.0,15.0,18.0,20.0,18.0,17.0,17.0,153.0,116.0,166.0,187.0,185.0,179.0,122.0,23.0,10.0,17.0,10.0,9.0,6.0,8.0,MIA,AFC East,outdoor,6.0,8.0,WR,63.294117647058826,57.18794,0.4137477488415387,0.6473066407276933,0.3866171,0.6133829,123,17.571428571428573
00-0033045,E.Elliott,RB,11.0,14.0,8.0,12.0,12.0,5.0,3.0,7.457831325301205,7.314814814814815,6.923076923076923,6.625,5.35,7.333333333333333,8.083333333333334,4.622857142857143,4.5083056478405314,4.012295081967213,4.14859437751004,3.65748031496063,3.489130434782609,3.054054054054054,,,,1.0,,,,17.0,16.0,15.0,18.0,17.0,17.0,15.0,105.0,71.0,71.0,69.0,29.0,65.0,15.0,350.0,301.0,244.0,249.0,254.0,184.0,74.0,DAL,NFC East,indoor,7.0,,,64.41176470588235,66.249146,0.5172044875741835,0.6212507005189932,0.37260273,0.62739724,115,16.428571428571427
00-0033049,D.Jackson,RB,0.0,,,,,,,,,,,,,,2.6666666666666665,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,6.0,,,,,,,DAL,NFC East,indoor,8.0,2.0,RB,62.72222222222222,38.6368,0.5028057275541795,0.6734348561759729,0.3976971,0.6023029,1,1.0
00-0033054,R.Gathers,TE,0.0,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,8.0,,,,,,,0.0,,,,,,,DAL,NFC East,indoor,8.0,2.0,TE,62.72222222222222,38.6368,0.5028057275541795,0.6734348561759729,0.3976971,0.6023029,7,7.0
00-0033060,L.Carroo,WR,1.0,,,,,,,18.0,,,,,,,14.0,,,,,,,,,,,,,,3.0,,,,,,,4.0,,,,,,,1.0,,,,,,,MIA,AFC East,outdoor,11.0,2.0,WR,54.125,24.558413,0.4648585311317509,0.6385836135487575,0.40300232,0.5969977,3,3.0
00-0033077,D.Prescott,QB,32.0,33.0,13.0,40.0,30.0,41.0,12.0,,,1.0,,,,,4.0602409638554215,5.326923076923077,5.166666666666667,3.326923076923077,4.071428571428571,4.704918032786885,4.153846153846154,0.6734348561759729,0.6510067114093959,0.6801801801801802,0.6776212832550861,0.665948275862069,0.6938461538461539,0.6468531468531469,18.0,16.0,5.0,17.0,14.0,18.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,52.0,18.0,52.0,56.0,61.0,13.0,DAL,NFC East,indoor,7.0,8.0,QB,64.41176470588235,66.249146,0.5172044875741835,,0.37260273,0.62739724,96,13.714285714285714
00-0033080,S.DeValve,TE,1.0,0.0,0.0,,,,,3.0,5.083333333333333,,,,,,,,,,,,,,,,,,,,5.0,7.0,1.0,,,,,7.0,18.0,1.0,,,,,0.0,0.0,0.0,,,,,ARI,NFC West,indoor,8.0,4.0,TE,66.75,75.97468,0.4623578323873409,0.679771505376344,0.39325842,0.60674155,13,4.333333333333333
00-0033090,H.Henry,TE,0.0,5.0,4.0,9.0,2.0,6.0,2.0,,2.890909090909091,3.7666666666666666,2.9607843137254903,4.951219512195122,1.8571428571428568,4.0606060606060606,,,,,,,,,,,,,,,1.0,12.0,14.0,17.0,16.0,13.0,16.0,1.0,76.0,93.0,79.0,59.0,61.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,AFC East,outdoor,14.0,8.0,TE,60.05882352941177,42.244293,0.4656508630283898,0.6714544249430653,0.374143,0.625857,89,12.714285714285714
00-0033094,M.Hall,WR,1.0,1.0,1.0,0.0,,,,5.7,5.142857142857143,1.7058823529411764,5.0,,,,0.0,7.0,1.0,,,,,,,,,,,,13.0,7.0,11.0,1.0,,,,19.0,11.0,16.0,1.0,,,,2.0,1.0,0.5,0.0,,,,ATL,NFC South,indoor,6.0,5.0,WR,58.70588235294117,58.808945,0.4611323579999595,0.42573051948051943,0.36773548,0.63226455,43,10.75
00-0033095,G.Griffin,TE,1.0,,,0.0,,,,6.0,,,6.75,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,2.0,,,4.0,,,,0.0,,,0.0,,,,NO,NFC South,indoor,6.0,5.0,TE,61.1764705882353,58.540142,0.4971569639207592,0.5866549372866078,0.44134617,0.55865383,3,1.5
00-0033104,C.Kessler,QB,2.0,,,,,,,,,,,,,,6.473684210526316,,,,,,,0.648854961832061,,,,,,,5.0,,,,,,,0.0,,,,,,,19.0,,,,,,,JAX,AFC South,outdoor,9.0,2.0,QB,62.5625,41.513588,0.5401294289645683,,0.35564435,0.64435565,5,5.0
00-0033106,J.Goff,QB,35.0,24.0,26.0,19.0,29.0,36.0,39.0,,,,,9.0,,2.0,2.5,1.2121212121212122,1.9464285714285716,5.117647058823529,2.5172413793103448,0.5853658536585366,1.75,0.6341829085457271,0.6293929712460063,0.6688963210702341,0.6720647773279352,0.6507666098807495,0.6759776536312849,0.7132987910189983,19.0,16.0,17.0,14.0,17.0,20.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,52.0,33.0,56.0,17.0,29.0,41.0,36.0,DET,NFC North,indoor,5.0,8.0,QB,64.66666666666667,66.82518,0.5130747620685701,,0.45017183,0.5498282,121,17.285714285714285
00-0033110,T.Higbee,TE,3.0,3.0,5.0,5.0,3.0,2.0,3.0,6.333333333333333,5.652173913043479,5.0638297872340425,4.571428571428571,5.611111111111111,5.23404255319149,5.55,,,1.0,,,,,,,,,,,,16.0,14.0,17.0,18.0,16.0,16.0,5.0,42.0,89.0,65.0,99.0,108.0,71.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,LA,NFC West,outdoor,6.0,8.0,TE,60.36842105263158,65.3435,0.5321760283060593,0.6566492450638792,0.4115083,0.58849174,102,14.571428571428571
00-0033111,P.Cooper,WR,0.0,1.0,0.0,0.0,0.0,,,,2.8,7.0,1.75,6.0,,,,2.0,,3.0,3.75,,,,,,,,,,1.0,11.0,5.0,6.0,2.0,,,1.0,33.0,8.0,11.0,2.0,,,0.0,1.0,0.0,1.0,4.0,,,ARI,NFC West,indoor,13.0,6.0,WR,67.17647058823529,60.92949,0.5184352172241445,0.6358154586031611,0.34063047,0.6593695,25,5.0
00-0033112,T.Hemingway,TE,,,0.0,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,0.0,,,,,WAS,NFC East,outdoor,8.0,4.0,TE,65.3529411764706,51.04338,0.4621299500192234,0.6434010815181226,0.34833482,0.65166515,2,2.0
00-0033114,M.Thomas,WR,,0.0,1.0,0.0,0.0,,,,5.0,2.1538461538461537,3.5,12.0,,,,,1.0,,,,,,,,,,,,,3.0,10.0,8.0,4.0,,,,5.0,21.0,12.0,10.0,,,,0.0,1.0,0.0,0.0,,,CIN,AFC North,outdoor,10.0,,,64.15789473684211,55.943726,0.5360454800572122,0.8398601398601399,0.33388022,0.66611975,25,6.25
00-0033118,K.Drake,RB,9.0,4.0,10.0,3.0,5.0,0.0,,7.981132075471698,8.36525974025974,6.6,8.633333333333333,7.352941176470588,18.0,,4.458333333333333,4.375857218216986,3.99581589958159,4.031746031746032,4.422018348623853,0.0,,,,,,,,,16.0,14.0,15.0,12.0,12.0,2.0,,73.0,34.0,31.0,40.0,26.0,1.5,,120.0,84.0,239.0,63.0,109.0,1.0,,GB,NFC North,outdoor,6.0,7.0,RB,60.8421052631579,77.32212,0.4953945751892631,0.8225552050473186,0.40051904,0.599481,87,14.5
00-0033119,J.Brissett,QB,0.0,22.0,3.0,6.0,14.0,3.0,2.0,,2.0,,,,,,-1.0,4.071428571428571,1.0555555555555556,3.684210526315789,4.959183673469388,6.333333333333333,4.133333333333334,0.5,0.6085011185682326,0.25,0.6266666666666667,0.6395663956639567,0.782608695652174,0.5900621118012422,4.0,15.0,12.0,10.0,14.0,2.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,56.0,18.0,19.0,49.0,3.0,15.0,NE,AFC East,outdoor,14.0,8.0,QB,60.05882352941177,42.244293,0.4656508630283898,,0.374143,0.625857,64,9.142857142857142
00-0033127,W.Fuller,WR,4.0,3.0,8.0,0.0,,,,5.1875,4.444444444444445,5.490566037735849,2.5,,,,,,0.0,,,,,,,,,,,,7.0,12.0,11.0,2.0,,,,45.0,79.0,75.0,8.0,,,,0.0,0.0,1.0,0.0,,,,MIA,AFC East,outdoor,14.0,5.0,WR,63.8235294117647,63.645893,0.4521337946943483,0.6522508591065292,0.3658986,0.6341014,32,8.0
00-0033164,T.Pope,RB,,1.0,0.0,,,,,,5.5,5.5,,,,,,2.0,5.066666666666666,,,,,,,,,,,,,2.0,4.0,,,,,,3.0,10.0,,,,,,10.0,15.0,,,,,LAC,AFC West,outdoor,6.0,4.0,RB,69.8125,71.611534,0.4770879020467836,0.7329598506069095,0.38495973,0.6150403,6,3.0
00-0033215,C.Grayson,WR,,0.0,0.0,2.0,,,,,1.0,,7.0,,,,,,,14.0,,,,,,,,,,,,1.0,2.0,3.0,,,,,1.0,3.0,12.0,,,,,0.0,0.0,1.0,,,,TB,NFC South,outdoor,9.0,4.0,WR,66.47368421052632,85.10158,0.4811745566185846,0.6539842873176207,0.3182898,0.68171024,6,2.0
00-0033217,M.Alie-Cox,TE,2.0,0.0,2.0,4.0,3.0,3.0,1.0,7.142857142857143,7.5,5.428571428571429,6.25,5.2105263157894735,6.153846153846154,4.083333333333333,,,,,,,,,,,,,,,9.0,9.0,15.0,17.0,14.0,13.0,12.0,14.0,11.0,43.0,45.0,28.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IND,AFC South,indoor,14.0,7.0,TE,60.8235294117647,65.39625,0.4432556304255448,0.56524926686217,0.44970986,0.5502901,89,12.714285714285714
00-0033246,J.Mundt,TE,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,2.5,11.25,2.0,6.45,5.529411764705882,4.857142857142857,,,,,,,,,,,,,,,1.0,5.0,2.0,1.0,14.0,9.0,14.0,1.0,7.0,4.0,1.0,22.0,23.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIN,NFC North,indoor,6.0,7.0,TE,61.11111111111112,38.288708,0.4694033558842641,0.8299145299145299,0.38454545,0.61545455,46,6.571428571428571
00-0033251,Z.Pascal,WR,2.0,5.0,6.0,3.0,1.0,0.0,,3.103448275862069,5.829268292682927,5.191489361702128,3.1842105263157894,4.888888888888889,3.0,,8.0,8.0,,10.5,0.0,,,,0.0,0.0,,,,,13.0,14.0,17.0,16.0,15.0,9.0,,52.0,72.0,76.0,69.0,23.0,15.0,,3.0,2.0,0.0,2.0,1.0,0.0,,ARI,NFC West,indoor,14.0,6.0,WR,63.0,56.27595,0.5453732370141039,0.6186548460703999,0.40709618,0.59290385,84,14.0
00-0033258,D.Daniels,TE,0.0,0.0,1.0,0.0,,,,,0.0,7.125,4.333333333333333,,,,,,,,,,,,,,,,,,2.0,3.0,8.0,4.0,,,,1.0,3.0,11.0,7.0,,,,0.0,0.0,0.0,0.0,,,,ARI,NFC West,indoor,12.0,4.0,TE,64.77777777777777,63.478325,0.5039267558875402,0.6992121865908274,0.39708406,0.60291594,19,4.75
00-0033266,J.Natson,WR,,,0.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,1.0,,,,,,,0.0,,,,,,,1.0,,,,,CLE,AFC North,outdoor,9.0,3.0,WR,62.55555555555556,77.21316,0.4686926671253297,0.5632854578096949,0.44760212,0.55239785,1,1.0
00-0033275,P.Walker,QB,,,1.0,1.0,3.0,1.0,,,,,,,,,,,-0.4,1.8571428571428568,6.5,2.3076923076923075,,,,0.5714285714285714,0.5454545454545454,0.5943396226415094,0.4864864864864865,,,,4.0,5.0,6.0,5.0,,,,1.0,0.0,0.0,0.0,,,,5.0,7.0,6.0,13.0,,CLE,AFC North,outdoor,5.0,6.0,QB,69.5,56.85959,0.5293142988189428,,0.40207833,0.59792167,20,5.0
00-0033280,C.McCaffrey,RB,14.0,19.0,6.0,2.0,8.5,26.0,0.0,8.02803738317757,8.508620689655173,7.235294117647059,6.972972972972973,8.063920454545453,7.011627906976744,6.533333333333333,5.013698630136986,4.832752613240418,3.8135593220338975,4.4646464646464645,4.7841265149275785,5.217522658610272,4.04,1.0,0.0,,,0.5,,,16.0,16.0,3.0,7.0,20.0,19.0,4.0,124.0,142.0,19.0,41.0,61.0,108.0,19.0,219.0,287.0,59.0,99.0,142.0,331.0,50.0,SF,NFC West,outdoor,9.0,7.0,RB,59.64705882352941,63.015938,0.5505412897873287,0.6356194632790377,0.3964497,0.6035503,105,15.0
00-0033282,C.Samuel,WR,7.0,7.0,5.0,0.0,5.0,5.0,3.0,2.8461538461538463,2.833333333333333,4.155844155844156,6.666666666666667,4.515625,4.193548387096774,5.675675675675675,10.5,6.842105263157895,4.878048780487805,2.75,4.921052631578948,5.571428571428571,2.8,,,,,,,,12.0,16.0,15.0,5.0,17.0,16.0,17.0,65.0,105.0,97.0,9.0,92.0,91.0,54.0,8.0,19.0,41.0,4.0,38.0,7.0,5.0,BUF,AFC East,outdoor,12.0,7.0,WR,60.1,91.19061,0.4954661162710698,0.5498380675371826,0.44009984,0.55990016,98,14.0
00-0033288,G.Kittle,TE,5.0,5.0,2.0,7.0,11.0,7.0,8.0,9.886363636363637,7.053763440860215,6.1875,6.269230769230769,6.285714285714286,7.383561643835616,6.6923076923076925,10.0,4.4,8.5,6.666666666666667,4.0,2.0,,,,,,,,,16.0,17.0,8.0,17.0,18.0,19.0,15.0,136.0,120.0,63.0,108.0,97.0,103.0,94.0,1.0,5.0,2.0,3.0,1.0,1.0,0.0,SF,NFC West,outdoor,9.0,7.0,TE,59.64705882352941,63.015938,0.5505412897873287,0.6356194632790377,0.3964497,0.6035503,110,15.714285714285714
00-0033292,T.Taylor,WR,1.0,,0.0,0.0,0.0,0.0,0.0,3.8846153846153846,,4.3,3.5,7.166666666666667,,2.0,,,,,3.75,-2.0,,,,,,,,,13.0,,7.0,2.0,6.0,3.0,1.0,40.0,,21.0,3.0,10.0,2.0,1.0,0.0,,0.0,0.0,4.0,1.0,0.0,SF,NFC West,outdoor,9.0,7.0,WR,59.64705882352941,63.015938,0.5505412897873287,0.6356194632790377,0.3964497,0.6035503,32,5.333333333333333
00-0033293,A.Jones,RB,9.0,23.0,12.0,10.0,7.0,6.0,7.0,8.5,8.690909090909091,7.576923076923077,8.491803278688524,8.084745762711865,8.735294117647058,7.944444444444445,5.473684210526316,4.468401486988848,5.5656108597285066,4.590163934426229,5.262910798122066,4.87292817679558,4.425373134328358,,,,,,,,12.0,18.0,16.0,16.0,17.0,13.0,18.0,35.0,75.0,71.0,75.0,72.0,50.0,68.0,133.0,269.0,221.0,183.0,213.0,181.0,268.0,MIN,NFC North,indoor,6.0,7.0,RB,61.11111111111112,38.288708,0.4694033558842641,0.8299145299145299,0.38454545,0.61545455,110,15.714285714285714
00-0033295,E.McGuire,RB,4.0,,,,,,,8.894736842105264,,,,,,,3.0,,,,,,,,,,,,,,8.0,,,,,,,31.0,,,,,,,92.0,,,,,,,NYJ,AFC East,outdoor,11.0,1.0,RB,59.875,58.43902,0.5000147811317509,0.5613746157224417,0.39457202,0.605428,8,8.0
00-0033296,A.Armah,RB,2.0,1.0,0.0,1.0,,0.0,,5.0,3.5,4.0,1.0,,9.0,,1.6666666666666667,1.8333333333333333,1.5,4.2,,,,,,,,,,,8.0,6.0,12.0,5.0,,3.0,,1.0,2.0,9.0,1.0,,3.0,,9.0,6.0,6.0,5.0,,0.0,,WAS,NFC East,outdoor,14.0,6.0,RB,62.35294117647059,35.964767,0.4979744632631174,0.7082978118783745,0.30471697,0.695283,34,6.8
00-0033306,V.Bolden,WR,0.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,4.0,,,,,,,0.0,,,,,,,SF,NFC West,outdoor,11.0,,,62.0625,43.142384,0.486296547127623,0.613797226752958,0.39879155,0.60120845,1,1.0
00-0033307,K.Bourne,WR,4.0,6.0,2.0,8.0,1.0,4.0,1.0,3.5,3.9722222222222223,4.469387755102041,6.564516129032258,4.142857142857143,5.486486486486487,3.357142857142857,,,,10.692307692307692,6.5,4.0,6.0,,,,1.0,,,0.0,16.0,18.0,15.0,18.0,16.0,8.0,12.0,67.0,54.0,74.0,78.0,48.0,55.0,38.0,0.0,0.0,0.0,13.0,6.0,1.0,1.0,NE,AFC East,outdoor,14.0,7.0,WR,60.05882352941177,42.244293,0.4656508630283898,0.6714544249430653,0.374143,0.625857,103,14.714285714285714
00-0033308,M.Breida,RB,5.0,2.0,0.0,3.0,2.0,1.0,,8.703703703703704,6.684210526315789,10.666666666666666,8.714285714285714,4.761904761904762,5.235294117647059,,5.3202614379084965,4.863636363636363,4.305084745762712,4.807692307692308,4.114754098360656,2.7454545454545456,,,,,,,,,14.0,14.0,10.0,7.0,19.0,15.0,,31.0,22.0,10.0,9.0,26.0,21.0,,153.0,132.0,59.0,26.0,61.0,55.0,,NYG,NFC East,outdoor,13.0,6.0,RB,61.70588235294117,0.0,0.4977923470729881,0.6532979608822306,0.36320305,0.63679695,79,13.166666666666666
00-0033319,N.Mullens,QB,13.0,0.0,12.0,1.0,1.0,7.0,0.0,,,,,,,,-0.8888888888888888,-1.0,0.8888888888888888,,2.0,2.5,-0.6666666666666666,0.6423357664233577,,0.647239263803681,0.6666666666666666,0.84,0.6756756756756757,1.0,8.0,1.0,10.0,1.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.0,9.0,0.0,4.0,10.0,3.0,MIN,NFC North,indoor,6.0,7.0,QB,61.11111111111112,38.288708,0.4694033558842641,,0.38454545,0.61545455,33,4.714285714285714
00-0033338,C.Carter,TE,,1.0,0.0,0.0,,,,,2.5,2.0,4.0,,,,,,,,,,,,,,,,,,,2.0,6.0,2.0,,,,,3.0,7.0,2.0,,,,,0.0,0.0,0.0,,,,MIA,AFC East,outdoor,14.0,4.0,TE,63.8235294117647,63.645893,0.4521337946943483,0.6522508591065292,0.3658986,0.6341014,10,3.333333333333333
00-0033357,T.Hill,QB,3.0,,,9.0,11.0,,,2.5,,,12.5,4.111111111111111,,,5.1,,,5.342857142857143,5.989583333333333,,,0.375,,,0.582089552238806,0.6842105263157895,,,15.0,,,12.0,16.0,,,9.0,,,6.0,13.0,,,40.0,,,70.0,96.0,,,NO,NFC South,indoor,12.0,7.0,TE,60.35294117647059,62.051647,0.4943759340681577,0.5697110849912208,0.39766082,0.6023392,101,14.428571428571429
00-0033357,T.Hill,TE,,8.0,13.0,,,7.0,6.0,,7.428571428571429,3.9,,,4.03030303030303,5.956521739130435,,6.645161290322581,5.186813186813187,,,4.950617283950617,7.128205128205129,,0.5714285714285714,0.7272727272727273,,,0.5454545454545454,0.5,,17.0,17.0,,,16.0,8.0,,24.0,14.0,,,40.0,31.0,,31.0,91.0,,,81.0,39.0,NO,NFC South,indoor,12.0,7.0,TE,60.35294117647059,62.051647,0.4943759340681577,0.5697110849912208,0.39766082,0.6023392,101,14.428571428571429
00-0033367,C.Board,WR,,0.0,0.0,0.0,0.0,,,,3.0,3.0,3.25,0.0,,,,,3.0,6.0,,,,,,,,,,,,2.0,9.0,4.0,1.0,,,,4.0,16.0,6.0,1.0,,,,0.0,1.0,1.0,0.0,,,TEN,AFC South,outdoor,6.0,5.0,WR,57.588235294117645,31.882746,0.4938292964244521,0.5829132359122716,0.4596527,0.5403473,16,4.0
